timestamp_s,dest
0.041626,1638
0.041634,1638
0.041636,1440
0.041638,1638
0.041641,1442
0.041643,1442
0.041643,1638
0.041663,1638
0.041667,1638
0.041672,1638
0.041683,1638
0.041683,675
0.041690,1638
0.041695,1638
0.041718,675
0.041721,1440
0.041722,1442
0.041740,675
0.041752,1440
0.041753,1638
0.041755,1638
0.041755,1440
0.041757,675
0.041763,1638
0.041763,1638
0.041774,1638
0.041776,1442
0.041777,1440
0.041780,675
0.041781,1638
0.041793,1638
0.041807,1638
0.041811,1638
0.041812,1638
0.041816,1440
0.041817,675
0.041825,1442
0.041828,1638
0.041831,1638
0.041836,1442
0.041839,1440
0.041842,1442
0.041847,675
0.041848,1440
0.041849,1638
0.041856,1638
0.041860,1638
0.041892,1638
0.041902,1442
0.041911,1440
0.041918,1638
0.041921,675
0.041925,1442
0.041928,1638
0.041932,1638
0.041932,1442
0.041943,1442
0.041944,1440
0.041948,1442
0.041953,1442
0.041954,675
0.041956,1638
0.041959,1638
0.041971,1638
0.041972,1638
0.041977,1440
0.041983,1442
0.041983,675
0.041989,1638
0.041994,1442
0.042013,1638
0.042021,1638
0.042023,1440
0.042033,1638
0.042042,1638
0.042061,1638
0.042064,1442
0.042064,1638
0.042068,1638
0.042071,1638
0.042079,1638
0.042081,1638
0.042086,675
0.042087,1638
0.042088,1440
0.042089,1638
0.042091,1638
0.042093,1440
0.042101,675
0.042121,675
0.042122,1638
0.042124,1440
0.042133,1638
0.042139,675
0.042145,1638
0.042158,1442
0.042159,1638
0.042166,1638
0.042181,1638
0.042196,1440
0.042198,1638
0.042203,1440
0.042212,1638
0.042217,1442
0.042223,1638
0.042232,1440
0.042233,1638
0.042233,675
0.042235,1638
0.042239,1638
0.042253,1638
0.042265,1440
0.042271,1638
0.042272,1638
0.042286,1638
0.042287,1638
0.042311,1442
0.042313,1442
0.042319,1638
0.042321,1638
0.042323,1638
0.042323,1440
0.042329,675
0.042345,675
0.042346,1638
0.042348,1442
0.042367,1638
0.042371,1638
0.042374,1442
0.042376,1638
0.042377,1638
0.042380,1638
0.042388,1638
0.042395,1638
0.042402,1638
0.042406,1638
0.042409,1440
0.042417,675
0.042421,675
0.042425,1638
0.042430,675
0.042440,1442
0.042445,1440
0.042446,1638
0.042447,1638
0.042449,1638
0.042467,1442
0.042480,1638
0.042483,1638
0.042485,675
0.042526,1638
0.042526,1638
0.042527,1440
0.042552,1442
0.042555,1638
0.042579,1638
0.042581,1638
0.042587,1440
0.042593,1440
0.042593,675
0.042608,675
0.042609,1638
0.042626,675
0.042629,1638
0.042635,1638
0.042638,1638
0.042638,1638
0.042640,1638
0.042641,1442
0.042649,675
0.042650,1638
0.042653,1442
0.042662,1440
0.042666,1638
0.042666,1638
0.042671,1638
0.042673,1442
0.042679,1638
0.042679,1638
0.042685,1638
0.042686,1638
0.042686,1638
0.042690,1638
0.042691,1442
0.042694,1638
0.042696,1440
0.042699,1638
0.042701,1638
0.042706,1638
0.042709,1638
0.042712,1638
0.042712,1638
0.042715,1638
0.042715,675
0.042717,1638
0.042719,1638
0.042725,1638
0.042734,1638
0.042736,1440
0.042738,1638
0.042751,1638
0.042758,1638
0.042760,1440
0.042775,1638
0.042786,1442
0.042791,1638
0.042794,1638
0.042796,675
0.042804,1442
0.042812,1638
0.042814,1638
0.042814,1638
0.042818,1440
0.042822,1442
0.042822,1638
0.042831,1638
0.042839,675
0.042839,1638
0.042856,1638
0.042860,1638
0.042865,1442
0.042867,1638
0.042878,1638
0.042883,1638
0.042892,1638
0.042896,1638
0.042897,1638
0.042898,1638
0.042899,1442
0.042904,1638
0.042905,1638
0.042943,1442
0.042951,1638
0.042957,1638
0.042958,1638
0.042964,1442
0.042966,1638
0.042973,1638
0.042975,1638
0.042987,1638
0.042992,1638
0.043011,1638
0.043012,1638
0.043020,1638
0.043022,1638
0.043023,1638
0.043031,1440
0.043032,675
0.043034,1638
0.043036,1638
0.043037,1638
0.043040,1638
0.043042,1440
0.043042,1638
0.043054,1442
0.043064,1442
0.043072,675
0.043078,1638
0.043083,1442
0.043088,1440
0.043088,1638
0.043093,1440
0.043097,1442
0.043117,1638
0.043123,1638
0.043136,1638
0.043138,1638
0.043142,1638
0.043143,1638
0.043145,1638
0.043146,1442
0.043153,1440
0.043158,1442
0.043161,1638
0.043162,1440
0.043165,1440
0.043169,1638
0.043174,1638
0.043204,1440
0.043207,1638
0.043210,1440
0.043235,1442
0.043235,1638
0.043235,1638
0.043236,1440
0.043238,1638
0.043239,1638
0.043244,1638
0.043246,675
0.043247,1440
0.043247,1442
0.043265,1638
0.043271,1442
0.043274,1638
0.043275,1638
0.043283,1638
0.043294,1638
0.043302,1638
0.043311,1638
0.043321,1638
0.043321,1638
0.043322,1442
0.043330,1638
0.043332,1638
0.043335,1638
0.043339,1638
0.043347,675
0.043349,1638
0.043353,1442
0.043356,1638
0.043356,1440
0.043357,1638
0.043357,1638
0.043359,1442
0.043361,675
0.043378,1638
0.043378,1440
0.043384,1638
0.043394,675
0.043398,1638
0.043398,1638
0.043406,1638
0.043408,1638
0.043408,1440
0.043408,1440
0.043415,1638
0.043417,1440
0.043425,1638
0.043425,1638
0.043433,1638
0.043435,1638
0.043448,1440
0.043463,1638
0.043463,1638
0.043469,1638
0.043487,1638
0.043489,1638
0.043493,675
0.043495,1440
0.043498,1638
0.043509,1440
0.043509,1442
0.043516,1638
0.043522,1638
0.043528,1442
0.043531,1638
0.043542,1638
0.043545,1638
0.043547,1638
0.043553,1638
0.043555,675
0.043557,1638
0.043563,1638
0.043563,1638
0.043564,1440
0.043565,1638
0.043576,1638
0.043578,1638
0.043579,1638
0.043579,1440
0.043583,1638
0.043609,1442
0.043621,1638
0.043632,1440
0.043633,1440
0.043636,675
0.043641,1638
0.043646,1638
0.043647,1638
0.043660,1638
0.043662,1440
0.043664,1440
0.043666,1638
0.043670,1442
0.043673,675
0.043673,675
0.043676,675
0.043686,1638
0.043687,1638
0.043705,1638
0.043719,1440
0.043723,1638
0.043728,675
0.043728,1638
0.043733,1638
0.043739,1638
0.043739,1638
0.043742,1638
0.043743,1440
0.043747,1638
0.043754,1638
0.043772,675
0.043786,1442
0.043788,1638
0.043816,1638
0.043819,1638
0.043823,675
0.043834,675
0.043836,1638
0.043842,1638
0.043857,1638
0.043861,1638
0.043865,1638
0.043865,1442
0.043865,1638
0.043869,1638
0.043874,1638
0.043875,675
0.043883,1440
0.043898,1638
0.043903,1638
0.043905,1638
0.043907,1638
0.043914,675
0.043917,1638
0.043928,1440
0.043948,1638
0.043957,1638
0.043960,1442
0.043962,1638
0.043979,1638
0.043984,1638
0.043993,1638
0.044004,675
0.044015,1638
0.044015,675
0.044021,1638
0.044023,1638
0.044031,675
0.044036,1638
0.044041,1440
0.044048,675
0.044048,675
0.044061,1638
0.044067,675
0.044071,1638
0.044073,1440
0.044086,1638
0.044091,1638
0.044091,1638
0.044106,1440
0.044110,1638
0.044115,1440
0.044115,1638
0.044119,1638
0.044126,1638
0.044127,1638
0.044130,1440
0.044136,1638
0.044147,1638
0.044149,1638
0.044152,1440
0.044158,1638
0.044167,1638
0.044169,1638
0.044199,1638
0.044203,1440
0.044208,1638
0.044210,1442
0.044212,1638
0.044228,1442
0.044232,1638
0.044234,675
0.044235,1638
0.044250,1442
0.044251,675
0.044251,1638
0.044256,1638
0.044270,1442
0.044272,1638
0.044275,1638
0.044277,1442
0.044284,1638
0.044285,1638
0.044286,1638
0.044298,1638
0.044305,1638
0.044306,1440
0.044307,1440
0.044308,1638
0.044315,675
0.044329,1440
0.044335,1638
0.044337,1440
0.044352,1638
0.044354,1638
0.044357,1638
0.044366,1440
0.044367,1638
0.044375,1442
0.044383,1440
0.044384,1638
0.044385,675
0.044386,1638
0.044386,675
0.044386,1638
0.044389,1638
0.044394,1440
0.044396,1440
0.044414,1440
0.044416,1442
0.044418,1638
0.044422,1440
0.044432,1638
0.044435,1638
0.044440,1440
0.044452,1638
0.044453,1638
0.044458,1442
0.044461,1638
0.044469,675
0.044470,1638
0.044472,1638
0.044485,1638
0.044495,1442
0.044507,1638
0.044508,1638
0.044508,1442
0.044516,1638
0.044523,1638
0.044524,1638
0.044529,1440
0.044531,1440
0.044534,1638
0.044558,1638
0.044559,1638
0.044564,1638
0.044573,1638
0.044578,1440
0.044579,675
0.044585,675
0.044591,1638
0.044601,675
0.044601,1638
0.044611,675
0.044612,1638
0.044615,1638
0.044622,1442
0.044623,1638
0.044630,1440
0.044637,1638
0.044638,1638
0.044642,1638
0.044652,1638
0.044656,1638
0.044656,1440
0.044657,675
0.044671,1638
0.044684,1638
0.044689,1442
0.044693,1638
0.044694,1442
0.044704,1638
0.044704,1638
0.044705,1638
0.044707,1638
0.044714,1638
0.044716,1638
0.044716,1638
0.044721,1638
0.044724,1638
0.044727,1442
0.044755,1440
0.044758,675
0.044787,1442
0.044808,1638
0.044811,1638
0.044817,1638
0.044820,1638
0.044820,675
0.044823,1442
0.044827,1638
0.044843,1638
0.044869,1638
0.044874,1638
0.044876,675
0.044880,1638
0.044881,1638
0.044901,675
0.044910,1638
0.044912,1638
0.044912,1638
0.044924,1638
0.044925,1638
0.044926,1638
0.044930,1440
0.044932,1638
0.044941,1638
0.044946,675
0.044948,675
0.044953,1440
0.044955,675
0.044955,1440
0.044955,1638
0.044956,1638
0.044960,1638
0.044966,1638
0.044967,1442
0.044970,1638
0.044971,1638
0.044994,1638
0.045007,1638
0.045008,1638
0.045010,1638
0.045011,675
0.045038,1638
0.045048,1638
0.045050,675
0.045054,1638
0.045054,675
0.045055,1440
0.045066,1638
0.045070,675
0.045071,1440
0.045072,1440
0.045083,1638
0.045084,1638
0.045088,1638
0.045096,1638
0.045097,1638
0.045100,1442
0.045113,1638
0.045117,1638
0.045121,1440
0.045121,1440
0.045122,1638
0.045126,1638
0.045138,1638
0.045139,1638
0.045139,1638
0.045164,1638
0.045166,675
0.045167,1440
0.045172,1638
0.045189,1638
0.045194,1442
0.045195,1638
0.045200,675
0.045204,1638
0.045205,1638
0.045205,1638
0.045208,1440
0.045214,1442
0.045216,675
0.045228,1638
0.045229,675
0.045231,1638
0.045237,1440
0.045237,675
0.045251,1442
0.045253,1638
0.045254,675
0.045256,1638
0.045261,1440
0.045270,1638
0.045280,1638
0.045296,1638
0.045302,1442
0.045304,1638
0.045305,1638
0.045309,1638
0.045320,1440
0.045321,1638
0.045323,1442
0.045329,1442
0.045332,675
0.045337,1638
0.045338,1440
0.045340,1440
0.045347,675
0.045348,1638
0.045358,1638
0.045363,1638
0.045367,1638
0.045369,1638
0.045376,1638
0.045377,1638
0.045379,1638
0.045380,1638
0.045395,1638
0.045397,1638
0.045399,1638
0.045404,1638
0.045405,675
0.045405,1638
0.045411,1638
0.045424,1638
0.045427,1638
0.045429,1638
0.045430,1638
0.045434,1440
0.045437,1442
0.045447,1638
0.045449,675
0.045450,1638
0.045451,1638
0.045451,1638
0.045453,1638
0.045457,1638
0.045465,1638
0.045467,1638
0.045482,1638
0.045493,1638
0.045494,1638
0.045497,1638
0.045503,1638
0.045503,1638
0.045512,1440
0.045513,1442
0.045517,1638
0.045520,1638
0.045528,1442
0.045530,1638
0.045531,1638
0.045542,1440
0.045555,1638
0.045556,1638
0.045564,1440
0.045569,1440
0.045570,675
0.045574,1442
0.045584,1440
0.045601,1638
0.045615,1638
0.045625,675
0.045635,1442
0.045636,1638
0.045640,1638
0.045642,1442
0.045646,1638
0.045669,1442
0.045686,675
0.045690,1638
0.045693,1638
0.045708,1638
0.045714,1638
0.045717,1638
0.045719,1638
0.045721,675
0.045727,1638
0.045733,1638
0.045749,1442
0.045759,1638
0.045762,1638
0.045770,1638
0.045784,1638
0.045785,1638
0.045787,1442
0.045791,1638
0.045791,675
0.045792,1440
0.045793,1442
0.045796,1638
0.045799,1638
0.045809,1638
0.045819,1638
0.045819,1638
0.045822,1638
0.045829,1638
0.045838,1442
0.045838,1638
0.045838,1638
0.045838,1440
0.045839,675
0.045845,1638
0.045847,1638
0.045875,1638
0.045876,1638
0.045883,1638
0.045886,1638
0.045887,1638
0.045888,1638
0.045889,1638
0.045895,1440
0.045899,1440
0.045912,1638
0.045914,1638
0.045916,1440
0.045917,1638
0.045922,1638
0.045926,1440
0.045927,675
0.045932,1638
0.045933,1638
0.045947,1440
0.045952,1638
0.045963,1638
0.045969,675
0.045976,675
0.045984,1638
0.045987,1638
0.045989,1440
0.045994,1440
0.046001,1638
0.046008,1638
0.046015,675
0.046032,1442
0.046039,1442
0.046049,1638
0.046056,1440
0.046056,1442
0.046061,1638
0.046062,1442
0.046067,1638
0.046070,1638
0.046075,675
0.046076,1440
0.046089,1440
0.046090,1440
0.046105,1638
0.046115,675
0.046117,1638
0.046125,1638
0.046135,1638
0.046136,1638
0.046154,1442
0.046154,1638
0.046162,1638
0.046182,1638
0.046184,1638
0.046188,675
0.046192,1442
0.046198,1638
0.046203,1638
0.046212,1638
0.046213,1638
0.046215,1440
0.046222,1638
0.046224,1638
0.046245,1638
0.046263,1638
0.046272,1638
0.046273,1638
0.046295,1440
0.046307,1442
0.046310,1638
0.046310,1638
0.046317,675
0.046317,1638
0.046319,675
0.046327,1442
0.046333,1440
0.046344,1638
0.046344,675
0.046360,1638
0.046363,1638
0.046368,675
0.046373,1638
0.046378,1442
0.046388,1440
0.046393,1442
0.046394,1440
0.046395,1638
0.046401,1638
0.046406,675
0.046406,1638
0.046416,675
0.046420,1638
0.046425,1638
0.046425,1638
0.046425,1638
0.046427,1442
0.046429,1638
0.046430,1638
0.046431,1638
0.046437,1638
0.046439,675
0.046441,1638
0.046449,1638
0.046456,1442
0.046461,1638
0.046463,1638
0.046464,1638
0.046466,1440
0.046475,1638
0.046477,1440
0.046478,1442
0.046485,1638
0.046492,1638
0.046497,1442
0.046508,1638
0.046522,675
0.046529,1638
0.046531,1638
0.046531,1638
0.046549,1638
0.046568,1638
0.046571,1638
0.046572,1638
0.046588,1440
0.046598,675
0.046599,1638
0.046602,1440
0.046605,1638
0.046606,1638
0.046607,1638
0.046610,1638
0.046612,1638
0.046613,675
0.046629,675
0.046643,1440
0.046654,1442
0.046655,1638
0.046655,1638
0.046656,1440
0.046662,1638
0.046666,1638
0.046666,1440
0.046668,1638
0.046672,1638
0.046683,1440
0.046689,1442
0.046693,1638
0.046704,1638
0.046705,1440
0.046706,675
0.046708,1440
0.046709,1638
0.046710,675
0.046711,1638
0.046719,1638
0.046720,1638
0.046724,1638
0.046727,675
0.046731,1442
0.046734,1638
0.046745,675
0.046750,1638
0.046751,1638
0.046752,675
0.046755,1638
0.046762,1638
0.046767,1638
0.046767,1638
0.046780,1638
0.046794,1638
0.046803,1638
0.046803,1638
0.046809,1638
0.046812,675
0.046820,1638
0.046820,1638
0.046827,1638
0.046832,1638
0.046837,1638
0.046837,1638
0.046838,675
0.046841,1638
0.046843,1440
0.046845,1638
0.046846,1638
0.046847,675
0.046851,675
0.046861,1638
0.046870,1638
0.046872,1638
0.046876,1440
0.046876,1638
0.046879,675
0.046879,675
0.046887,1442
0.046888,675
0.046898,1638
0.046901,675
0.046912,1440
0.046915,1638
0.046918,675
0.046928,1638
0.046934,1638
0.046936,675
0.046938,1638
0.046939,1638
0.046940,1638
0.046950,1638
0.046960,1638
0.046978,1638
0.046979,1638
0.046979,1440
0.046982,1638
0.046986,1440
0.046992,1638
0.047010,1638
0.047014,1638
0.047022,1442
0.047030,675
0.047030,1638
0.047035,1638
0.047040,675
0.047045,675
0.047045,1638
0.047048,1638
0.047059,1638
0.047061,1638
0.047080,1442
0.047091,1638
0.047099,675
0.047100,1442
0.047103,1638
0.047109,1440
0.047110,1638
0.047113,1638
0.047116,1638
0.047120,1638
0.047125,1442
0.047136,1638
0.047139,1442
0.047143,1638
0.047145,1638
0.047146,1638
0.047149,1638
0.047157,675
0.047159,1638
0.047165,1638
0.047175,1638
0.047176,1638
0.047177,1638
0.047177,675
0.047181,1442
0.047182,1638
0.047184,1440
0.047189,1638
0.047189,1638
0.047195,1638
0.047200,1638
0.047202,1638
0.047203,1638
0.047206,1638
0.047208,1442
0.047215,1442
0.047218,1440
0.047221,1638
0.047225,1638
0.047238,675
0.047242,1638
0.047243,1638
0.047246,1638
0.047247,1638
0.047250,1638
0.047266,1442
0.047271,1638
0.047279,1638
0.047284,1442
0.047285,1638
0.047291,1440
0.047305,1440
0.047308,675
0.047312,1638
0.047313,1638
0.047341,675
0.047342,675
0.047343,1440
0.047347,1638
0.047353,1638
0.047355,1638
0.047361,1638
0.047368,1638
0.047368,1442
0.047375,1638
0.047390,1638
0.047390,1442
0.047396,1440
0.047411,1442
0.047412,675
0.047422,1638
0.047424,1638
0.047427,1638
0.047434,675
0.047443,1638
0.047453,675
0.047458,1440
0.047465,675
0.047466,1638
0.047475,1638
0.047488,1638
0.047500,1440
0.047501,1638
0.047502,1638
0.047514,675
0.047519,1638
0.047519,1638
0.047528,675
0.047530,1442
0.047543,675
0.047550,1638
0.047551,1638
0.047558,1638
0.047561,1442
0.047562,1638
0.047564,675
0.047570,1638
0.047570,1638
0.047572,1440
0.047594,1638
0.047597,675
0.047599,1638
0.047614,1638
0.047615,1638
0.047620,1638
0.047621,1638
0.047630,675
0.047636,1440
0.047641,675
0.047643,675
0.047652,1638
0.047657,1638
0.047658,1440
0.047668,1638
0.047668,1442
0.047682,675
0.047686,1442
0.047695,1638
0.047700,1638
0.047705,1638
0.047714,1442
0.047722,1638
0.047724,1638
0.047727,1638
0.047728,675
0.047731,1638
0.047734,1638
0.047748,1442
0.047749,1638
0.047750,1638
0.047758,1638
0.047758,1440
0.047762,1638
0.047763,1638
0.047767,1442
0.047773,675
0.047776,1638
0.047777,675
0.047782,1638
0.047784,1638
0.047789,1638
0.047798,1638
0.047806,1638
0.047808,1440
0.047811,1638
0.047814,1638
0.047817,1638
0.047817,1638
0.047826,1638
0.047830,1638
0.047835,1638
0.047836,1638
0.047836,1638
0.047839,1442
0.047840,1638
0.047844,1638
0.047847,1442
0.047850,1638
0.047853,1638
0.047854,1638
0.047856,1638
0.047859,1638
0.047860,1638
0.047866,675
0.047870,1638
0.047885,1638
0.047892,1638
0.047893,1638
0.047901,1440
0.047905,1638
0.047909,1638
0.047910,675
0.047915,1638
0.047917,675
0.047919,1638
0.047924,675
0.047926,1442
0.047930,1440
0.047944,1638
0.047944,1638
0.047945,675
0.047953,1442
0.047962,675
0.047969,1638
0.047974,1638
0.047976,1638
0.047977,675
0.047982,1638
0.047984,1638
0.047988,1638
0.047989,1442
0.047999,1638
0.048001,1638
0.048002,1442
0.048002,1638
0.048003,675
0.048003,1638
0.048003,1638
0.048008,1638
0.048016,1638
0.048022,1638
0.048031,675
0.048032,1440
0.048042,1638
0.048043,1638
0.048054,1638
0.048078,675
0.048084,1638
0.048094,1638
0.048099,1638
0.048103,1638
0.048104,1440
0.048104,675
0.048105,1638
0.048106,1638
0.048108,675
0.048109,1638
0.048110,675
0.048113,1440
0.048132,1638
0.048136,675
0.048150,1638
0.048153,1440
0.048156,1440
0.048159,1638
0.048160,1638
0.048173,1442
0.048176,1442
0.048178,1638
0.048191,1442
0.048210,1638
0.048216,675
0.048219,1638
0.048219,1442
0.048223,1638
0.048224,1638
0.048238,1638
0.048241,1638
0.048245,675
0.048250,1440
0.048252,1638
0.048254,1638
0.048257,1638
0.048258,1638
0.048259,1638
0.048265,1442
0.048266,1638
0.048269,1442
0.048270,1440
0.048275,1638
0.048281,1442
0.048283,1638
0.048302,675
0.048309,1638
0.048315,675
0.048319,1638
0.048325,1638
0.048325,1638
0.048325,1638
0.048326,1638
0.048327,1638
0.048332,1638
0.048335,1638
0.048336,1638
0.048342,1442
0.048345,1442
0.048345,1638
0.048368,1638
0.048381,1638
0.048387,1638
0.048405,1440
0.048413,1638
0.048418,675
0.048423,1638
0.048428,1440
0.048434,1638
0.048443,1638
0.048454,1440
0.048462,1638
0.048464,1442
0.048468,1638
0.048469,1440
0.048476,1440
0.048476,1638
0.048477,1638
0.048483,1638
0.048498,675
0.048501,1440
0.048505,1638
0.048507,675
0.048507,1442
0.048507,1638
0.048508,1638
0.048514,1442
0.048522,1638
0.048536,1638
0.048555,675
0.048556,1638
0.048559,1638
0.048562,1638
0.048562,1638
0.048585,1440
0.048593,1638
0.048603,1638
0.048604,1638
0.048605,1638
0.048608,1442
0.048611,675
0.048613,1638
0.048616,1638
0.048619,1638
0.048622,1638
0.048625,675
0.048631,1442
0.048642,1638
0.048649,1638
0.048659,1638
0.048669,1442
0.048682,1440
0.048698,1638
0.048705,1440
0.048709,1440
0.048709,1638
0.048714,1442
0.048737,1638
0.048738,675
0.048739,1442
0.048740,675
0.048748,1440
0.048753,1638
0.048753,1638
0.048759,1638
0.048789,1440
0.048793,1638
0.048795,675
0.048797,1440
0.048798,1638
0.048803,1442
0.048804,1638
0.048807,1638
0.048809,1442
0.048813,1638
0.048815,1442
0.048816,1638
0.048833,1638
0.048844,1638
0.048848,1638
0.048867,675
0.048868,1638
0.048876,1638
0.048876,1638
0.048878,1638
0.048881,1638
0.048884,1638
0.048890,1638
0.048891,1442
0.048895,1638
0.048903,675
0.048906,1638
0.048912,1638
0.048916,1440
0.048916,1638
0.048920,1638
0.048923,1440
0.048924,1638
0.048931,675
0.048935,1638
0.048940,1638
0.048943,1638
0.048945,675
0.048949,1638
0.048949,1638
0.048952,1638
0.048954,1638
0.048971,1440
0.048978,1442
0.048988,675
0.048989,1638
0.048992,675
0.048998,1638
0.049004,1638
0.049008,1442
0.049011,1638
0.049017,1638
0.049017,1638
0.049022,1638
0.049023,1442
0.049038,1442
0.049039,1440
0.049053,1638
0.049067,1638
0.049071,1440
0.049071,1638
0.049072,1638
0.049074,1442
0.049085,1638
0.049089,1638
0.049101,675
0.049106,1638
0.049119,1638
0.049120,1638
0.049121,675
0.049127,675
0.049140,1440
0.049144,1638
0.049155,1442
0.049177,1638
0.049188,1638
0.049207,1638
0.049210,675
0.049215,1638
0.049218,675
0.049225,1638
0.049235,1638
0.049236,1440
0.049247,1638
0.049264,1638
0.049265,675
0.049271,675
0.049273,1638
0.049278,1440
0.049279,1638
0.049286,1440
0.049294,675
0.049294,675
0.049295,1440
0.049306,1442
0.049308,1638
0.049312,1638
0.049324,1638
0.049338,1638
0.049353,1440
0.049356,1638
0.049359,1638
0.049365,1638
0.049372,1638
0.049373,1440
0.049382,1638
0.049395,1638
0.049396,1638
0.049400,1638
0.049404,1638
0.049414,1638
0.049416,1638
0.049422,1440
0.049429,1638
0.049439,1638
0.049442,1638
0.049442,675
0.049443,1638
0.049445,1638
0.049454,1440
0.049457,1638
0.049460,1440
0.049460,1442
0.049460,1638
0.049464,1440
0.049469,1440
0.049475,1440
0.049477,1440
0.049481,1638
0.049482,1442
0.049487,1638
0.049487,1638
0.049496,1638
0.049498,1440
0.049502,1638
0.049502,1638
0.049514,1638
0.049530,1638
0.049539,1638
0.049539,1638
0.049552,1638
0.049555,1638
0.049559,1442
0.049568,1440
0.049572,1638
0.049582,1638
0.049590,1440
0.049600,1638
0.049600,1440
0.049604,1442
0.049612,1638
0.049618,1638
0.049619,1638
0.049619,1638
0.049624,1442
0.049627,675
0.049629,1638
0.049647,1638
0.049649,675
0.049665,1440
0.049668,1638
0.049670,1638
0.049671,1638
0.049675,1638
0.049677,1440
0.049691,1440
0.049693,1638
0.049712,1638
0.049718,1638
0.049722,1638
0.049722,1638
0.049724,1638
0.049733,1638
0.049733,1638
0.049737,1442
0.049740,1638
0.049741,1638
0.049747,1442
0.049747,675
0.049747,1638
0.049748,675
0.049749,1638
0.049759,675
0.049762,1442
0.049769,1440
0.049776,1638
0.049776,1442
0.049778,1638
0.049779,1638
0.049784,1638
0.049786,1638
0.049792,675
0.049796,1638
0.049797,1442
0.049798,1440
0.049814,1440
0.049815,1638
0.049817,1638
0.049826,1638
0.049828,1638
0.049829,1638
0.049832,1638
0.049844,1638
0.049851,1638
0.049852,1638
0.049854,1638
0.049858,1440
0.049858,1638
0.049877,1638
0.049880,1442
0.049881,1638
0.049884,1638
0.049890,1442
0.049898,1440
0.049898,1638
0.049901,1440
0.049911,675
0.049913,1442
0.049913,1638
0.049917,675
0.049922,1638
0.049929,1440
0.049934,1440
0.049937,1638
0.049937,1638
0.049937,1442
0.049949,675
0.049949,1638
0.049956,675
0.049959,1638
0.049965,1638
0.049967,675
0.049968,1638
0.049969,1638
0.049971,1638
0.049973,1638
0.049975,1638
0.049981,1638
0.049996,1638
0.049997,1638
0.049997,1638
0.050000,675
0.050001,1442
0.050005,1638
0.050011,1638
0.050013,1638
0.050013,1638
0.050019,1638
0.050020,1638
0.050021,1638
0.050023,1638
0.050026,1638
0.050032,1638
0.050033,1638
0.050034,1638
0.050038,1440
0.050043,1638
0.050047,1638
0.050049,1638
0.050064,675
0.050067,1638
0.050070,1638
0.050071,1638
0.050078,1638
0.050081,1638
0.050094,1638
0.050098,1638
0.050101,675
0.050109,1638
0.050110,1638
0.050114,1638
0.050121,1638
0.050123,1442
0.050127,1440
0.050127,1638
0.050142,1638
0.050144,1440
0.050146,1638
0.050147,1638
0.050153,1638
0.050153,1442
0.050155,1638
0.050156,1638
0.050159,1638
0.050160,1638
0.050162,1440
0.050163,1638
0.050170,1638
0.050174,675
0.050179,1442
0.050187,675
0.050200,1638
0.050207,1638
0.050217,1638
0.050220,675
0.050228,1440
0.050235,1442
0.050237,675
0.050242,1440
0.050251,1638
0.050259,1442
0.050281,1442
0.050283,1440
0.050287,1638
0.050287,1638
0.050289,675
0.050297,675
0.050297,1638
0.050305,1638
0.050307,1638
0.050308,1638
0.050338,1638
0.050348,1638
0.050352,1638
0.050361,1440
0.050363,1638
0.050373,675
0.050373,1638
0.050379,1638
0.050381,1638
0.050394,1638
0.050399,1638
0.050401,1440
0.050407,1440
0.050408,1638
0.050409,1638
0.050412,1638
0.050413,1440
0.050414,1440
0.050414,1638
0.050415,1638
0.050430,1638
0.050431,675
0.050437,675
0.050455,675
0.050463,1638
0.050478,1440
0.050481,1440
0.050520,1638
0.050521,1440
0.050527,1638
0.050527,1440
0.050527,1638
0.050538,675
0.050539,1638
0.050540,1638
0.050547,1638
0.050551,1440
0.050554,1638
0.050556,1442
0.050558,1638
0.050561,1638
0.050564,1440
0.050584,1638
0.050587,1638
0.050600,1638
0.050600,1638
0.050601,1638
0.050608,1638
0.050611,675
0.050614,1638
0.050618,675
0.050619,1638
0.050620,1638
0.050629,1638
0.050643,1638
0.050646,1638
0.050650,1442
0.050652,1638
0.050653,1638
0.050653,1638
0.050655,1638
0.050663,1638
0.050672,1638
0.050677,1638
0.050680,1442
0.050690,1638
0.050690,1638
0.050691,1442
0.050697,1638
0.050697,1638
0.050703,1638
0.050705,1638
0.050707,675
0.050709,1638
0.050710,1440
0.050711,1638
0.050719,1440
0.050740,1442
0.050743,1638
0.050762,1638
0.050766,1638
0.050766,675
0.050771,1638
0.050775,1440
0.050776,675
0.050782,675
0.050797,1638
0.050807,1440
0.050808,1638
0.050812,1638
0.050820,1638
0.050826,1638
0.050827,1442
0.050833,1442
0.050835,1638
0.050835,1638
0.050841,1442
0.050847,1638
0.050849,1440
0.050857,1440
0.050865,1638
0.050867,1442
0.050886,1638
0.050888,1638
0.050888,1638
0.050894,1638
0.050895,1440
0.050899,1638
0.050908,1638
0.050912,1638
0.050914,1440
0.050917,1440
0.050922,1638
0.050924,1638
0.050929,1638
0.050937,675
0.050938,1638
0.050948,1638
0.050948,1638
0.050959,1638
0.050961,1638
0.050965,1442
0.050965,1638
0.050968,1638
0.050969,1440
0.050969,1638
0.050971,1440
0.050974,1638
0.050974,1638
0.050986,1638
0.050990,1638
0.051001,675
0.051007,1442
0.051009,675
0.051014,1638
0.051016,1638
0.051018,1440
0.051019,1440
0.051024,1442
0.051026,675
0.051030,1638
